"","year","month","day","date","reg_season","mode"
"6523",1997,11,9,1997-11-09,"open","Private"
"6524",1997,11,10,1997-11-10,"open","Private"
"6525",1997,11,11,1997-11-11,"open","Private"
"6526",1997,11,12,1997-11-12,"open","Private"
"6527",1997,11,13,1997-11-13,"open","Private"
"6528",1997,11,14,1997-11-14,"open","Private"
"6529",1997,11,15,1997-11-15,"open","Private"
"6530",1997,11,16,1997-11-16,"open","Private"
"6531",1997,11,17,1997-11-17,"open","Private"
"6532",1997,11,18,1997-11-18,"open","Private"
"6533",1997,11,19,1997-11-19,"open","Private"
"6534",1997,11,20,1997-11-20,"open","Private"
"6535",1997,11,21,1997-11-21,"open","Private"
"6536",1997,11,22,1997-11-22,"open","Private"
"6537",1997,11,23,1997-11-23,"open","Private"
"6538",1997,11,24,1997-11-24,"open","Private"
"6539",1997,11,25,1997-11-25,"open","Private"
"6540",1997,11,26,1997-11-26,"open","Private"
"6541",1997,11,27,1997-11-27,"closed","Private"
"6542",1997,11,28,1997-11-28,"closed","Private"
"6543",1997,11,29,1997-11-29,"closed","Private"
"6544",1997,11,30,1997-11-30,"closed","Private"
"6545",1997,12,1,1997-12-01,"closed","Private"
"6546",1997,12,2,1997-12-02,"closed","Private"
"6547",1997,12,3,1997-12-03,"closed","Private"
"6548",1997,12,4,1997-12-04,"closed","Private"
"6549",1997,12,5,1997-12-05,"closed","Private"
"6550",1997,12,6,1997-12-06,"closed","Private"
"6551",1997,12,7,1997-12-07,"closed","Private"
"6552",1997,12,8,1997-12-08,"closed","Private"
"6553",1997,12,9,1997-12-09,"closed","Private"
"6554",1997,12,10,1997-12-10,"closed","Private"
"6555",1997,12,11,1997-12-11,"closed","Private"
"6556",1997,12,12,1997-12-12,"closed","Private"
"6557",1997,12,13,1997-12-13,"closed","Private"
"6558",1997,12,14,1997-12-14,"closed","Private"
"6559",1997,12,15,1997-12-15,"closed","Private"
"6560",1997,12,16,1997-12-16,"closed","Private"
"6561",1997,12,17,1997-12-17,"closed","Private"
"6562",1997,12,18,1997-12-18,"closed","Private"
"6563",1997,12,19,1997-12-19,"closed","Private"
"6564",1997,12,20,1997-12-20,"closed","Private"
"6565",1997,12,21,1997-12-21,"closed","Private"
"6566",1997,12,22,1997-12-22,"closed","Private"
"6567",1997,12,23,1997-12-23,"closed","Private"
"6568",1997,12,24,1997-12-24,"closed","Private"
"6569",1997,12,25,1997-12-25,"closed","Private"
"6570",1997,12,26,1997-12-26,"closed","Private"
"6571",1997,12,27,1997-12-27,"closed","Private"
"6572",1997,12,28,1997-12-28,"closed","Private"
"6573",1997,12,29,1997-12-29,"closed","Private"
"6574",1997,12,30,1997-12-30,"closed","Private"
"6575",1997,12,31,1997-12-31,"closed","Private"
"6576",1998,1,1,1998-01-01,"open","Private"
"6577",1998,1,2,1998-01-02,"open","Private"
"6578",1998,1,3,1998-01-03,"open","Private"
"6579",1998,1,4,1998-01-04,"open","Private"
"6580",1998,1,5,1998-01-05,"open","Private"
"6581",1998,1,6,1998-01-06,"open","Private"
"6582",1998,1,7,1998-01-07,"open","Private"
"6583",1998,1,8,1998-01-08,"open","Private"
"6584",1998,1,9,1998-01-09,"open","Private"
"6585",1998,1,10,1998-01-10,"open","Private"
"6586",1998,1,11,1998-01-11,"open","Private"
"6587",1998,1,12,1998-01-12,"open","Private"
"6588",1998,1,13,1998-01-13,"open","Private"
"6589",1998,1,14,1998-01-14,"open","Private"
"6590",1998,1,15,1998-01-15,"open","Private"
"6591",1998,1,16,1998-01-16,"open","Private"
"6592",1998,1,17,1998-01-17,"open","Private"
"6593",1998,1,18,1998-01-18,"open","Private"
"6594",1998,1,19,1998-01-19,"open","Private"
"6595",1998,1,20,1998-01-20,"open","Private"
"6596",1998,1,21,1998-01-21,"open","Private"
"6597",1998,1,22,1998-01-22,"open","Private"
"6598",1998,1,23,1998-01-23,"open","Private"
"6599",1998,1,24,1998-01-24,"open","Private"
"6600",1998,1,25,1998-01-25,"open","Private"
"6601",1998,1,26,1998-01-26,"open","Private"
"6602",1998,1,27,1998-01-27,"open","Private"
"6603",1998,1,28,1998-01-28,"open","Private"
"6604",1998,1,29,1998-01-29,"open","Private"
"6605",1998,1,30,1998-01-30,"open","Private"
"6606",1998,1,31,1998-01-31,"open","Private"
"6607",1998,2,1,1998-02-01,"open","Private"
"6608",1998,2,2,1998-02-02,"open","Private"
"6609",1998,2,3,1998-02-03,"open","Private"
"6610",1998,2,4,1998-02-04,"open","Private"
"6611",1998,2,5,1998-02-05,"open","Private"
"6612",1998,2,6,1998-02-06,"open","Private"
"6613",1998,2,7,1998-02-07,"open","Private"
"6614",1998,2,8,1998-02-08,"open","Private"
"6615",1998,2,9,1998-02-09,"open","Private"
"6616",1998,2,10,1998-02-10,"open","Private"
"6617",1998,2,11,1998-02-11,"open","Private"
"6618",1998,2,12,1998-02-12,"open","Private"
"6619",1998,2,13,1998-02-13,"open","Private"
"6620",1998,2,14,1998-02-14,"open","Private"
"6621",1998,2,15,1998-02-15,"open","Private"
"6622",1998,2,16,1998-02-16,"open","Private"
"6623",1998,2,17,1998-02-17,"open","Private"
"6624",1998,2,18,1998-02-18,"open","Private"
"6625",1998,2,19,1998-02-19,"open","Private"
"6626",1998,2,20,1998-02-20,"open","Private"
"6627",1998,2,21,1998-02-21,"open","Private"
"6628",1998,2,22,1998-02-22,"open","Private"
"6629",1998,2,23,1998-02-23,"open","Private"
"6630",1998,2,24,1998-02-24,"open","Private"
"6631",1998,2,25,1998-02-25,"open","Private"
"6632",1998,2,26,1998-02-26,"open","Private"
"6633",1998,2,27,1998-02-27,"open","Private"
"6634",1998,2,28,1998-02-28,"open","Private"
"6635",1998,3,1,1998-03-01,"open","Private"
"6636",1998,3,2,1998-03-02,"open","Private"
"6637",1998,3,3,1998-03-03,"open","Private"
"6638",1998,3,4,1998-03-04,"open","Private"
"6639",1998,3,5,1998-03-05,"open","Private"
"6640",1998,3,6,1998-03-06,"open","Private"
"6641",1998,3,7,1998-03-07,"open","Private"
"6642",1998,3,8,1998-03-08,"open","Private"
"6643",1998,3,9,1998-03-09,"open","Private"
"6644",1998,3,10,1998-03-10,"open","Private"
"6645",1998,3,11,1998-03-11,"open","Private"
"6646",1998,3,12,1998-03-12,"open","Private"
"6647",1998,3,13,1998-03-13,"open","Private"
"6648",1998,3,14,1998-03-14,"open","Private"
"6649",1998,3,15,1998-03-15,"open","Private"
"6650",1998,3,16,1998-03-16,"open","Private"
"6651",1998,3,17,1998-03-17,"open","Private"
"6652",1998,3,18,1998-03-18,"open","Private"
"6653",1998,3,19,1998-03-19,"open","Private"
"6654",1998,3,20,1998-03-20,"open","Private"
"6655",1998,3,21,1998-03-21,"open","Private"
"6656",1998,3,22,1998-03-22,"open","Private"
"6657",1998,3,23,1998-03-23,"open","Private"
"6658",1998,3,24,1998-03-24,"open","Private"
"6659",1998,3,25,1998-03-25,"open","Private"
"6660",1998,3,26,1998-03-26,"open","Private"
"6661",1998,3,27,1998-03-27,"open","Private"
"6662",1998,3,28,1998-03-28,"open","Private"
"6663",1998,3,29,1998-03-29,"open","Private"
"6664",1998,3,30,1998-03-30,"open","Private"
"6665",1998,3,31,1998-03-31,"open","Private"
"6666",1998,4,1,1998-04-01,"open","Private"
"6667",1998,4,2,1998-04-02,"open","Private"
"6668",1998,4,3,1998-04-03,"open","Private"
"6669",1998,4,4,1998-04-04,"open","Private"
"6670",1998,4,5,1998-04-05,"open","Private"
"6671",1998,4,6,1998-04-06,"open","Private"
"6672",1998,4,7,1998-04-07,"open","Private"
"6673",1998,4,8,1998-04-08,"open","Private"
"6674",1998,4,9,1998-04-09,"open","Private"
"6675",1998,4,10,1998-04-10,"open","Private"
"6676",1998,4,11,1998-04-11,"open","Private"
"6677",1998,4,12,1998-04-12,"open","Private"
"6678",1998,4,13,1998-04-13,"open","Private"
"6679",1998,4,14,1998-04-14,"open","Private"
"6680",1998,4,15,1998-04-15,"open","Private"
"6681",1998,4,16,1998-04-16,"open","Private"
"6682",1998,4,17,1998-04-17,"open","Private"
"6683",1998,4,18,1998-04-18,"open","Private"
"6684",1998,4,19,1998-04-19,"open","Private"
"6685",1998,4,20,1998-04-20,"open","Private"
"6686",1998,4,21,1998-04-21,"open","Private"
"6687",1998,4,22,1998-04-22,"open","Private"
"6688",1998,4,23,1998-04-23,"open","Private"
"6689",1998,4,24,1998-04-24,"open","Private"
"6690",1998,4,25,1998-04-25,"open","Private"
"6691",1998,4,26,1998-04-26,"open","Private"
"6692",1998,4,27,1998-04-27,"open","Private"
"6693",1998,4,28,1998-04-28,"open","Private"
"6694",1998,4,29,1998-04-29,"open","Private"
"6695",1998,4,30,1998-04-30,"open","Private"
"6696",1998,5,1,1998-05-01,"open","Private"
"6697",1998,5,2,1998-05-02,"open","Private"
"6698",1998,5,3,1998-05-03,"open","Private"
"6699",1998,5,4,1998-05-04,"open","Private"
"6700",1998,5,5,1998-05-05,"open","Private"
"6701",1998,5,6,1998-05-06,"open","Private"
"6702",1998,5,7,1998-05-07,"open","Private"
"6703",1998,5,8,1998-05-08,"open","Private"
"6704",1998,5,9,1998-05-09,"open","Private"
"6705",1998,5,10,1998-05-10,"open","Private"
"6706",1998,5,11,1998-05-11,"open","Private"
"6707",1998,5,12,1998-05-12,"open","Private"
"6708",1998,5,13,1998-05-13,"open","Private"
"6709",1998,5,14,1998-05-14,"open","Private"
"6710",1998,5,15,1998-05-15,"open","Private"
"6711",1998,5,16,1998-05-16,"open","Private"
"6712",1998,5,17,1998-05-17,"open","Private"
"6713",1998,5,18,1998-05-18,"open","Private"
"6714",1998,5,19,1998-05-19,"open","Private"
"6715",1998,5,20,1998-05-20,"open","Private"
"6716",1998,5,21,1998-05-21,"open","Private"
"6717",1998,5,22,1998-05-22,"open","Private"
"6718",1998,5,23,1998-05-23,"open","Private"
"6719",1998,5,24,1998-05-24,"open","Private"
"6720",1998,5,25,1998-05-25,"open","Private"
"6721",1998,5,26,1998-05-26,"open","Private"
"6722",1998,5,27,1998-05-27,"open","Private"
"6723",1998,5,28,1998-05-28,"open","Private"
"6724",1998,5,29,1998-05-29,"open","Private"
"6725",1998,5,30,1998-05-30,"open","Private"
"6726",1998,5,31,1998-05-31,"open","Private"
"6727",1998,6,1,1998-06-01,"open","Private"
"6728",1998,6,2,1998-06-02,"open","Private"
"6729",1998,6,3,1998-06-03,"open","Private"
"6730",1998,6,4,1998-06-04,"open","Private"
"6731",1998,6,5,1998-06-05,"open","Private"
"6732",1998,6,6,1998-06-06,"open","Private"
"6733",1998,6,7,1998-06-07,"open","Private"
"6734",1998,6,8,1998-06-08,"open","Private"
"6735",1998,6,9,1998-06-09,"open","Private"
"6736",1998,6,10,1998-06-10,"open","Private"
"6737",1998,6,11,1998-06-11,"open","Private"
"6738",1998,6,12,1998-06-12,"open","Private"
"6739",1998,6,13,1998-06-13,"open","Private"
"6740",1998,6,14,1998-06-14,"open","Private"
"6741",1998,6,15,1998-06-15,"open","Private"
"6742",1998,6,16,1998-06-16,"open","Private"
"6743",1998,6,17,1998-06-17,"open","Private"
"6744",1998,6,18,1998-06-18,"open","Private"
"6745",1998,6,19,1998-06-19,"open","Private"
"6746",1998,6,20,1998-06-20,"open","Private"
"6747",1998,6,21,1998-06-21,"open","Private"
"6748",1998,6,22,1998-06-22,"open","Private"
"6749",1998,6,23,1998-06-23,"open","Private"
"6750",1998,6,24,1998-06-24,"open","Private"
"6751",1998,6,25,1998-06-25,"open","Private"
"6752",1998,6,26,1998-06-26,"open","Private"
"6753",1998,6,27,1998-06-27,"open","Private"
"6754",1998,6,28,1998-06-28,"open","Private"
"6755",1998,6,29,1998-06-29,"open","Private"
"6756",1998,6,30,1998-06-30,"open","Private"
"6757",1998,7,1,1998-07-01,"open","Private"
"6758",1998,7,2,1998-07-02,"open","Private"
"6759",1998,7,3,1998-07-03,"open","Private"
"6760",1998,7,4,1998-07-04,"open","Private"
"6761",1998,7,5,1998-07-05,"open","Private"
"6762",1998,7,6,1998-07-06,"open","Private"
"6763",1998,7,7,1998-07-07,"open","Private"
"6764",1998,7,8,1998-07-08,"open","Private"
"6765",1998,7,9,1998-07-09,"open","Private"
"6766",1998,7,10,1998-07-10,"open","Private"
"6767",1998,7,11,1998-07-11,"open","Private"
"6768",1998,7,12,1998-07-12,"open","Private"
"6769",1998,7,13,1998-07-13,"open","Private"
"6770",1998,7,14,1998-07-14,"open","Private"
"6771",1998,7,15,1998-07-15,"open","Private"
"6772",1998,7,16,1998-07-16,"open","Private"
"6773",1998,7,17,1998-07-17,"open","Private"
"6774",1998,7,18,1998-07-18,"open","Private"
"6775",1998,7,19,1998-07-19,"open","Private"
"6776",1998,7,20,1998-07-20,"open","Private"
"6777",1998,7,21,1998-07-21,"open","Private"
"6778",1998,7,22,1998-07-22,"open","Private"
"6779",1998,7,23,1998-07-23,"open","Private"
"6780",1998,7,24,1998-07-24,"open","Private"
"6781",1998,7,25,1998-07-25,"open","Private"
"6782",1998,7,26,1998-07-26,"open","Private"
"6783",1998,7,27,1998-07-27,"open","Private"
"6784",1998,7,28,1998-07-28,"open","Private"
"6785",1998,7,29,1998-07-29,"open","Private"
"6786",1998,7,30,1998-07-30,"open","Private"
"6787",1998,7,31,1998-07-31,"open","Private"
"6788",1998,8,1,1998-08-01,"open","Private"
"6789",1998,8,2,1998-08-02,"open","Private"
"6790",1998,8,3,1998-08-03,"open","Private"
"6791",1998,8,4,1998-08-04,"open","Private"
"6792",1998,8,5,1998-08-05,"open","Private"
"6793",1998,8,6,1998-08-06,"open","Private"
"6794",1998,8,7,1998-08-07,"open","Private"
"6795",1998,8,8,1998-08-08,"open","Private"
"6796",1998,8,9,1998-08-09,"open","Private"
"6797",1998,8,10,1998-08-10,"open","Private"
"6798",1998,8,11,1998-08-11,"open","Private"
"6799",1998,8,12,1998-08-12,"open","Private"
"6800",1998,8,13,1998-08-13,"open","Private"
"6801",1998,8,14,1998-08-14,"open","Private"
"6802",1998,8,15,1998-08-15,"open","Private"
"6803",1998,8,16,1998-08-16,"open","Private"
"6804",1998,8,17,1998-08-17,"open","Private"
"6805",1998,8,18,1998-08-18,"open","Private"
"6806",1998,8,19,1998-08-19,"open","Private"
"6807",1998,8,20,1998-08-20,"open","Private"
"6808",1998,8,21,1998-08-21,"open","Private"
"6809",1998,8,22,1998-08-22,"open","Private"
"6810",1998,8,23,1998-08-23,"open","Private"
"6811",1998,8,24,1998-08-24,"open","Private"
"6812",1998,8,25,1998-08-25,"open","Private"
"6813",1998,8,26,1998-08-26,"open","Private"
"6814",1998,8,27,1998-08-27,"open","Private"
"6815",1998,8,28,1998-08-28,"open","Private"
"6816",1998,8,29,1998-08-29,"open","Private"
"6817",1998,8,30,1998-08-30,"open","Private"
"6818",1998,8,31,1998-08-31,"open","Private"
"6819",1998,9,1,1998-09-01,"open","Private"
"6820",1998,9,2,1998-09-02,"open","Private"
"6821",1998,9,3,1998-09-03,"open","Private"
"6822",1998,9,4,1998-09-04,"open","Private"
"6823",1998,9,5,1998-09-05,"open","Private"
"6824",1998,9,6,1998-09-06,"open","Private"
"6825",1998,9,7,1998-09-07,"open","Private"
"6826",1998,9,8,1998-09-08,"open","Private"
"6827",1998,9,9,1998-09-09,"open","Private"
"6828",1998,9,10,1998-09-10,"open","Private"
"6829",1998,9,11,1998-09-11,"open","Private"
"6830",1998,9,12,1998-09-12,"open","Private"
"6831",1998,9,13,1998-09-13,"open","Private"
"6832",1998,9,14,1998-09-14,"open","Private"
"6833",1998,9,15,1998-09-15,"open","Private"
"6834",1998,9,16,1998-09-16,"open","Private"
"6835",1998,9,17,1998-09-17,"open","Private"
"6836",1998,9,18,1998-09-18,"open","Private"
"6837",1998,9,19,1998-09-19,"open","Private"
"6838",1998,9,20,1998-09-20,"open","Private"
"6839",1998,9,21,1998-09-21,"open","Private"
"6840",1998,9,22,1998-09-22,"open","Private"
"6841",1998,9,23,1998-09-23,"open","Private"
"6842",1998,9,24,1998-09-24,"open","Private"
"6843",1998,9,25,1998-09-25,"open","Private"
"6844",1998,9,26,1998-09-26,"open","Private"
"6845",1998,9,27,1998-09-27,"open","Private"
"6846",1998,9,28,1998-09-28,"open","Private"
"6847",1998,9,29,1998-09-29,"open","Private"
"6848",1998,9,30,1998-09-30,"closed","Private"
"6849",1998,10,1,1998-10-01,"closed","Private"
"6850",1998,10,2,1998-10-02,"closed","Private"
"6851",1998,10,3,1998-10-03,"closed","Private"
"6852",1998,10,4,1998-10-04,"closed","Private"
"6853",1998,10,5,1998-10-05,"closed","Private"
"6854",1998,10,6,1998-10-06,"closed","Private"
"6855",1998,10,7,1998-10-07,"closed","Private"
"6856",1998,10,8,1998-10-08,"closed","Private"
"6857",1998,10,9,1998-10-09,"closed","Private"
"6858",1998,10,10,1998-10-10,"closed","Private"
"6859",1998,10,11,1998-10-11,"closed","Private"
"6860",1998,10,12,1998-10-12,"closed","Private"
"6861",1998,10,13,1998-10-13,"closed","Private"
"6862",1998,10,14,1998-10-14,"closed","Private"
"6863",1998,10,15,1998-10-15,"closed","Private"
"6864",1998,10,16,1998-10-16,"closed","Private"
"6865",1998,10,17,1998-10-17,"closed","Private"
"6866",1998,10,18,1998-10-18,"closed","Private"
"6867",1998,10,19,1998-10-19,"closed","Private"
"6868",1998,10,20,1998-10-20,"closed","Private"
"6869",1998,10,21,1998-10-21,"closed","Private"
"6870",1998,10,22,1998-10-22,"closed","Private"
"6871",1998,10,23,1998-10-23,"closed","Private"
"6872",1998,10,24,1998-10-24,"closed","Private"
"6873",1998,10,25,1998-10-25,"closed","Private"
"6874",1998,10,26,1998-10-26,"closed","Private"
"6875",1998,10,27,1998-10-27,"closed","Private"
"6876",1998,10,28,1998-10-28,"closed","Private"
"6877",1998,10,29,1998-10-29,"closed","Private"
"6878",1998,10,30,1998-10-30,"closed","Private"
"6879",1998,10,31,1998-10-31,"closed","Private"
"6880",1998,11,1,1998-11-01,"closed","Private"
"6881",1998,11,2,1998-11-02,"closed","Private"
"6882",1998,11,3,1998-11-03,"closed","Private"
"6883",1998,11,4,1998-11-04,"closed","Private"
"6884",1998,11,5,1998-11-05,"closed","Private"
"6885",1998,11,6,1998-11-06,"closed","Private"
"6886",1998,11,7,1998-11-07,"closed","Private"
"6887",1998,11,8,1998-11-08,"closed","Private"
"6888",1998,11,9,1998-11-09,"closed","Private"
"6889",1998,11,10,1998-11-10,"closed","Private"
"6890",1998,11,11,1998-11-11,"closed","Private"
"6891",1998,11,12,1998-11-12,"closed","Private"
"6892",1998,11,13,1998-11-13,"closed","Private"
"6893",1998,11,14,1998-11-14,"closed","Private"
"6894",1998,11,15,1998-11-15,"closed","Private"
"6895",1998,11,16,1998-11-16,"closed","Private"
"6896",1998,11,17,1998-11-17,"closed","Private"
"6897",1998,11,18,1998-11-18,"closed","Private"
"6898",1998,11,19,1998-11-19,"closed","Private"
"6899",1998,11,20,1998-11-20,"closed","Private"
"6900",1998,11,21,1998-11-21,"closed","Private"
"6901",1998,11,22,1998-11-22,"closed","Private"
"6902",1998,11,23,1998-11-23,"closed","Private"
"6903",1998,11,24,1998-11-24,"closed","Private"
"6904",1998,11,25,1998-11-25,"closed","Private"
"6905",1998,11,26,1998-11-26,"closed","Private"
"6906",1998,11,27,1998-11-27,"closed","Private"
"6907",1998,11,28,1998-11-28,"closed","Private"
"6908",1998,11,29,1998-11-29,"closed","Private"
"6909",1998,11,30,1998-11-30,"closed","Private"
"6910",1998,12,1,1998-12-01,"closed","Private"
"6911",1998,12,2,1998-12-02,"closed","Private"
"6912",1998,12,3,1998-12-03,"closed","Private"
"6913",1998,12,4,1998-12-04,"closed","Private"
"6914",1998,12,5,1998-12-05,"closed","Private"
"6915",1998,12,6,1998-12-06,"closed","Private"
"6916",1998,12,7,1998-12-07,"closed","Private"
"6917",1998,12,8,1998-12-08,"closed","Private"
"6918",1998,12,9,1998-12-09,"closed","Private"
"6919",1998,12,10,1998-12-10,"closed","Private"
"6920",1998,12,11,1998-12-11,"closed","Private"
"6921",1998,12,12,1998-12-12,"closed","Private"
"6922",1998,12,13,1998-12-13,"closed","Private"
"6923",1998,12,14,1998-12-14,"closed","Private"
"6924",1998,12,15,1998-12-15,"closed","Private"
"6925",1998,12,16,1998-12-16,"closed","Private"
"6926",1998,12,17,1998-12-17,"closed","Private"
"6927",1998,12,18,1998-12-18,"closed","Private"
"6928",1998,12,19,1998-12-19,"closed","Private"
"6929",1998,12,20,1998-12-20,"closed","Private"
"6930",1998,12,21,1998-12-21,"closed","Private"
"6931",1998,12,22,1998-12-22,"closed","Private"
"6932",1998,12,23,1998-12-23,"closed","Private"
"6933",1998,12,24,1998-12-24,"closed","Private"
"6934",1998,12,25,1998-12-25,"closed","Private"
"6935",1998,12,26,1998-12-26,"closed","Private"
"6936",1998,12,27,1998-12-27,"closed","Private"
"6937",1998,12,28,1998-12-28,"closed","Private"
"6938",1998,12,29,1998-12-29,"closed","Private"
"6939",1998,12,30,1998-12-30,"closed","Private"
"6940",1998,12,31,1998-12-31,"closed","Private"
"6941",1999,1,1,1999-01-01,"open","Private"
"6942",1999,1,2,1999-01-02,"open","Private"
"6943",1999,1,3,1999-01-03,"open","Private"
"6944",1999,1,4,1999-01-04,"open","Private"
"6945",1999,1,5,1999-01-05,"open","Private"
"6946",1999,1,6,1999-01-06,"open","Private"
"6947",1999,1,7,1999-01-07,"open","Private"
"6948",1999,1,8,1999-01-08,"open","Private"
"6949",1999,1,9,1999-01-09,"open","Private"
"6950",1999,1,10,1999-01-10,"open","Private"
"6951",1999,1,11,1999-01-11,"open","Private"
"6952",1999,1,12,1999-01-12,"open","Private"
"6953",1999,1,13,1999-01-13,"open","Private"
"6954",1999,1,14,1999-01-14,"open","Private"
"6955",1999,1,15,1999-01-15,"open","Private"
"6956",1999,1,16,1999-01-16,"open","Private"
"6957",1999,1,17,1999-01-17,"open","Private"
"6958",1999,1,18,1999-01-18,"open","Private"
